,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,breed,retweet_count,favorite_count
628,794926597468000259,2016-11-05 15:37:24,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12.0,10,Mack,,dalmatian,2697,11492
630,794332329137291264,2016-11-04 00:15:59,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,10,Nimbus,,dalmatian,3088,10686
631,794205286408003585,2016-11-03 15:51:10,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14.0,10,Laika,pupper,dalmatian,3895,10314
632,793962221541933056,2016-11-02 23:45:19,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12.0,10,Maximus,,dalmatian,5711,18910
633,793845145112371200,2016-11-02 16:00:06,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,10,Clark,,dalmatian,2187,10295
635,793601777308463104,2016-11-01 23:53:02,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12.0,10,Dobby,,dalmatian,1908,8926
636,793500921481273345,2016-11-01 17:12:16,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,10,Fiona,,dalmatian,2786,11953
637,793286476301799424,2016-11-01 03:00:09,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13.0,10,Moreton,,dalmatian,10723,27597
638,793271401113350145,2016-11-01 02:00:14,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12.0,10,Dave,,dalmatian,2763,9677
639,793256262322548741,2016-11-01 01:00:05,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12.0,10,None,,dalmatian,9714,22350
640,793241302385262592,2016-11-01 00:00:38,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13.0,10,Tucker,,dalmatian,3812,11780
641,793226087023144960,2016-10-31 23:00:11,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11.0,10,Juno,,dalmatian,3338,11001
642,793210959003287553,2016-10-31 22:00:04,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10.0,10,Maude,,dalmatian,3301,9997
643,793195938047070209,2016-10-31 21:00:23,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12.0,10,Lily,puppo,dalmatian,6547,17063
644,793180763617361921,2016-10-31 20:00:05,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11.0,10,Newt,,dalmatian,2310,7740
645,793165685325201412,2016-10-31 19:00:10,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12.0,10,Benji,,dalmatian,3238,10478
646,793150605191548928,2016-10-31 18:00:14,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11.0,10,Nida,,dalmatian,1984,6909
647,793135492858580992,2016-10-31 17:00:11,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13.0,10,None,,dalmatian,2893,7214
648,793120401413079041,2016-10-31 16:00:13,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11.0,10,Robin,,dalmatian,4551,14202
649,792913359805018113,2016-10-31 02:17:31,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13.0,10,None,,dalmatian,4715,16063
650,792883833364439040,2016-10-31 00:20:11,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12.0,10,Bailey,,dalmatian,4964,12666
651,792773781206999040,2016-10-30 17:02:53,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12.0,10,Monster,,dalmatian,1963,8209
652,792394556390137856,2016-10-29 15:55:58,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12.0,10,BeBe,,dalmatian,4998,15128
653,792050063153438720,2016-10-28 17:07:05,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11.0,10,Remus,,dalmatian,2088,8029
658,791672322847637504,2016-10-27 16:06:04,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13.0,10,None,,dalmatian,3661,13129
659,791406955684368384,2016-10-26 22:31:36,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12.0,10,Levi,,dalmatian,4797,14670
660,791312159183634433,2016-10-26 16:14:55,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12.0,10,Mabel,,dalmatian,2963,9841
662,790987426131050500,2016-10-25 18:44:32,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,10,Misty,,dalmatian,2483,11089
663,790946055508652032,2016-10-25 16:00:09,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12.0,10,Betty,puppo,dalmatian,5496,18601
665,790698755171364864,2016-10-24 23:37:28,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,10,Mosby,,dalmatian,2203,9158
666,790581949425475584,2016-10-24 15:53:19,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11.0,10,Duke,,dalmatian,8183,22473
667,790337589677002753,2016-10-23 23:42:19,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,10,Maggie,,dalmatian,2167,8740
668,790277117346975746,2016-10-23 19:42:02,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11.0,10,Bruce,,dalmatian,3732,14081
670,789986466051088384,2016-10-23 00:27:05,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12.0,10,Happy,,dalmatian,2704,10369
673,789628658055020548,2016-10-22 00:45:17,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13.0,10,Eli,,dalmatian,2080,8448
674,789599242079838210,2016-10-21 22:48:24,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12.0,10,Brownie,,dalmatian,2279,7620
675,789530877013393408,2016-10-21 18:16:44,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12.0,10,Rizzy,,dalmatian,3942,13188
678,789268448748703744,2016-10-21 00:53:56,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10.0,10,Stella,,dalmatian,3014,10196
679,789137962068021249,2016-10-20 16:15:26,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12.0,10,Bo,,dalmatian,3244,10875
680,788908386943430656,2016-10-20 01:03:11,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,10,Lucy,,dalmatian,14409,30653
681,788765914992902144,2016-10-19 15:37:03,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,10,Butter,,dalmatian,12014,30658
683,788412144018661376,2016-10-18 16:11:17,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11.0,10,Dexter,,dalmatian,5990,16060
684,788178268662984705,2016-10-18 00:41:57,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13.0,10,None,,dalmatian,2488,8100
685,788150585577050112,2016-10-17 22:51:57,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13.0,10,Leo,,dalmatian,1510,6865
687,788039637453406209,2016-10-17 15:31:05,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12.0,10,None,,dalmatian,1535,6867
688,787810552592695296,2016-10-17 00:20:47,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11.0,10,Frank,,dalmatian,3540,9717
689,787717603741622272,2016-10-16 18:11:26,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13.0,10,Tonks,puppo,dalmatian,3240,11416
690,787397959788929025,2016-10-15 21:01:17,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11.0,10,Moose,,dalmatian,3300,12120
691,787322443945877504,2016-10-15 16:01:13,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,10,Lincoln,,dalmatian,2032,8726
693,786963064373534720,2016-10-14 16:13:10,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,10,Rory,,dalmatian,9327,29725
695,786709082849828864,2016-10-13 23:23:56,https://twitter.com/dog_rates/status/786709082849828864/photo/1,9.75,10,Logan,,dalmatian,7069,20296
696,786664955043049472,2016-10-13 20:28:35,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12.0,10,None,,dalmatian,2996,11957
697,786595970293370880,2016-10-13 15:54:28,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,10,Dale,,dalmatian,3601,10497
698,786363235746385920,2016-10-13 00:29:39,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13.0,10,Rizzo,doggo,dalmatian,4072,12189
700,786233965241827333,2016-10-12 15:55:59,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11.0,10,Mattie,,dalmatian,5571,17178
703,785927819176054784,2016-10-11 19:39:28,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,10,Lucy,,dalmatian,3652,12696
704,785872687017132033,2016-10-11 16:00:24,https://twitter.com/dog_rates/status/785872687017132033/video/1,12.0,10,Rusty,,dalmatian,2130,7489
705,785639753186217984,2016-10-11 00:34:48,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10.0,10,Pinot,doggo,dalmatian,2561,8735
706,785533386513321988,2016-10-10 17:32:08,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11.0,10,Dallas,,dalmatian,2334,10183
708,785264754247995392,2016-10-09 23:44:41,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,10,Doc,,dalmatian,1911,8128
709,785170936622350336,2016-10-09 17:31:53,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,10,Hero,,dalmatian,5639,13491
710,784826020293709826,2016-10-08 18:41:19,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,10,Rusty,,dalmatian,3712,11310
711,784517518371221505,2016-10-07 22:15:26,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11.0,10,Frankie,,dalmatian,2970,10039
712,784431430411685888,2016-10-07 16:33:21,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,10,Stormy,,dalmatian,1491,6329
715,783839966405230592,2016-10-06 01:23:05,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13.0,10,Riley,,dalmatian,12643,33689
716,783821107061198850,2016-10-06 00:08:09,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12.0,10,Mairi,,dalmatian,2269,8209
717,783695101801398276,2016-10-05 15:47:27,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12.0,10,Loomis,,dalmatian,3737,11650
718,783466772167098368,2016-10-05 00:40:09,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,10,Finn,,dalmatian,2608,9468
719,783391753726550016,2016-10-04 19:42:03,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,10,Godi,,dalmatian,6441,18908
721,783334639985389568,2016-10-04 15:55:06,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,10,Dave,,dalmatian,13616,32651
722,783085703974514689,2016-10-03 23:25:55,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11.0,10,Earl,,dalmatian,2565,9112
723,782969140009107456,2016-10-03 15:42:44,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,10,Cali,,dalmatian,8521,26949
724,782747134529531904,2016-10-03 01:00:34,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,10,Deacon,doggo,dalmatian,1604,8310
725,782722598790725632,2016-10-02 23:23:04,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,10,Penny,,dalmatian,6238,19250
726,782598640137187329,2016-10-02 15:10:30,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,10,Timmy,,dalmatian,2184,8694
727,782305867769217024,2016-10-01 19:47:08,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,10,Sampson,doggo,dalmatian,6470,18630
729,781955203444699136,2016-09-30 20:33:43,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11.0,10,Chipson,,dalmatian,3920,12357
730,781661882474196992,2016-09-30 01:08:10,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,10,None,,dalmatian,3129,11634
732,781524693396357120,2016-09-29 16:03:01,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,10,None,,dalmatian,6426,23163
734,781251288990355457,2016-09-28 21:56:36,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11.0,10,Oakley,,dalmatian,2458,9428
735,781163403222056960,2016-09-28 16:07:23,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,10,None,,dalmatian,3168,10895
736,780931614150983680,2016-09-28 00:46:20,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13.0,10,None,puppo,dalmatian,8536,24192
737,780858289093574656,2016-09-27 19:54:58,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,10,Dash,,dalmatian,2328,8033
738,780800785462489090,2016-09-27 16:06:28,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11.0,10,Koda,,dalmatian,1505,6141
739,780601303617732608,2016-09-27 02:53:48,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,10,Hercules,,dalmatian,3839,13525
740,780543529827336192,2016-09-26 23:04:13,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,10,None,,dalmatian,2032,7040
743,780459368902959104,2016-09-26 17:29:48,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,10,Bear,,dalmatian,1224,5892
